id,fips,statecode,state,county,jail,provider_name_2008,provider_type_2008,treated_2008,deaths_2008,adp_2008,mortality_rate_2008,suicide_deaths_2008,overdose_deaths_2008,illness_deaths_2008,illness_suicide_overdose_rate_2008,other_deaths_2008,homicide_deaths_2008,accident_deaths_2008,provider_name_2009,provider_type_2009,treated_2009,deaths_2009,adp_2009,mortality_rate_2009,suicide_deaths_2009,overdose_deaths_2009,illness_deaths_2009,illness_suicide_overdose_rate_2009,other_deaths_2009,homicide_deaths_2009,accident_deaths_2009,provider_name_2010,provider_type_2010,treated_2010,deaths_2010,adp_2010,mortality_rate_2010,suicide_deaths_2010,overdose_deaths_2010,illness_deaths_2010,illness_suicide_overdose_rate_2010,other_deaths_2010,homicide_deaths_2010,accident_deaths_2010,provider_name_2011,provider_type_2011,treated_2011,deaths_2011,adp_2011,mortality_rate_2011,suicide_deaths_2011,overdose_deaths_2011,illness_deaths_2011,illness_suicide_overdose_rate_2011,other_deaths_2011,homicide_deaths_2011,accident_deaths_2011,provider_name_2012,provider_type_2012,treated_2012,deaths_2012,adp_2012,mortality_rate_2012,suicide_deaths_2012,overdose_deaths_2012,illness_deaths_2012,illness_suicide_overdose_rate_2012,other_deaths_2012,homicide_deaths_2012,accident_deaths_2012,provider_name_2013,provider_type_2013,treated_2013,deaths_2013,adp_2013,mortality_rate_2013,suicide_deaths_2013,overdose_deaths_2013,illness_deaths_2013,illness_suicide_overdose_rate_2013,other_deaths_2013,homicide_deaths_2013,accident_deaths_2013,provider_name_2014,provider_type_2014,treated_2014,deaths_2014,adp_2014,mortality_rate_2014,suicide_deaths_2014,overdose_deaths_2014,illness_deaths_2014,illness_suicide_overdose_rate_2014,other_deaths_2014,homicide_deaths_2014,accident_deaths_2014,provider_name_2015,provider_type_2015,treated_2015,deaths_2015,adp_2015,mortality_rate_2015,suicide_deaths_2015,overdose_deaths_2015,illness_deaths_2015,illness_suicide_overdose_rate_2015,other_deaths_2015,homicide_deaths_2015,accident_deaths_2015,provider_name_2016,provider_type_2016,treated_2016,deaths_2016,adp_2016,mortality_rate_2016,suicide_deaths_2016,overdose_deaths_2016,illness_deaths_2016,illness_suicide_overdose_rate_2016,other_deaths_2016,homicide_deaths_2016,accident_deaths_2016,provider_name_2017,provider_type_2017,treated_2017,deaths_2017,adp_2017,mortality_rate_2017,suicide_deaths_2017,overdose_deaths_2017,illness_deaths_2017,illness_suicide_overdose_rate_2017,other_deaths_2017,homicide_deaths_2017,accident_deaths_2017,provider_name_2018,provider_type_2018,treated_2018,deaths_2018,adp_2018,mortality_rate_2018,suicide_deaths_2018,overdose_deaths_2018,illness_deaths_2018,illness_suicide_overdose_rate_2018,other_deaths_2018,homicide_deaths_2018,accident_deaths_2018,provider_name_2019,provider_type_2019,treated_2019,deaths_2019,adp_2019,mortality_rate_2019,suicide_deaths_2019,overdose_deaths_2019,illness_deaths_2019,illness_suicide_overdose_rate_2019,other_deaths_2019,homicide_deaths_2019,accident_deaths_2019
104,13067,GA,Georgia,Cobb,Cobb County Sheriffs Office Jail & Prison Unit,WellStar Health System,private,1,4,2490,1.60642570281125,,,3,1.20481927710843,,,,WellStar Health System,private,1,2,2385,0.838574423480084,2,0,0,0.838574423480084,0,0,0,WellStar Health System,private,1,2,2337,0.855798031664527,1,0,1,0.855798031664527,0,0,0,WellStar Health System,private,1,4,2258,1.77147918511957,0,0,4,1.77147918511957,0,0,0,WellStar Health System,private,1,2,2124,0.941619585687382,1,0,1,0.941619585687382,0,0,0,WellStar Health System,private,1,2,1894,1.05596620908131,1,0,1,1.05596620908131,0,0,0,WellStar Health System,private,1,2,1754,1.14025085518814,1,0,1,1.14025085518814,0,0,0,WellStar Health System,private,1,1,1824,0.548245614035088,1,0,0,0.548245614035088,0,0,0,WellStar Health System,private,1,2,1873,1.06780565936999,0,0,1,0.533902829684997,1,0,0,WellStar Health System,private,1,2,2038,0.98135426889107,0,0,2,0.98135426889107,0,0,0,WellStar Health System,private,1,2,2075,0.963855421686747,1,0,1,0.963855421686747,0,0,0,WellStar Health System/Wellpath,private,1,6,2018,2.97324083250743,,,,0,,,
514,13069,GA,Georgia,Coffee,Coffee County Jail,Southern Health Partners,private,1,0,,,0,0,0,,0,0,0,Southern Health Partners,private,1,0,229,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,,,0,0,0,,0,0,0,Southern Health Partners,private,1,2,,,1,0,1,,0,0,0,public,public,0,1,,,1,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,1,224,4.46428571428571,0,1,0,4.46428571428571,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,1,,,0,1,0,,0,0,0,public,public,0,0,338,0,0,0,0,0,0,0,0,public,public,0,1,386,2.59067357512953,0,1,0,2.59067357512953,0,0,0
105,13089,GA,Georgia,DeKalb,DeKalb County Jail,"CorrectHealth, LLC",private,1,4,2906,1.37646249139711,2,0,2,1.37646249139711,0,0,0,"CorrectHealth, LLC",private,1,3,3404,0.881316098707403,0,1,1,0.587544065804935,0,1,0,"CorrectHealth, LLC",private,1,7,3560,1.96629213483146,1,0,4,1.40449438202247,1,0,1,Wellpath,private,1,2,3310,0.604229607250755,1,0,1,0.604229607250755,0,0,0,Wellpath,private,1,4,2921,1.36939404313591,1,0,2,1.02704553235193,1,0,0,Wellpath,private,1,3,2623,1.14372855508959,1,0,2,1.14372855508959,0,0,0,Wellpath,private,1,2,2525,0.792079207920792,1,0,0,0.396039603960396,0,1,0,Wellpath,private,1,5,2205,2.26757369614512,2,0,2,1.8140589569161,0,1,0,Wellpath,private,1,3,1936,1.5495867768595,2,0,1,1.5495867768595,0,0,0,Wellpath,private,1,2,1836,1.08932461873638,0,0,2,1.08932461873638,0,0,0,Wellpath,private,1,4,1773,2.25606316976875,3,0,1,2.25606316976875,0,0,0,Wellpath,private,1,2,1664,1.20192307692308,0,1,1,1.20192307692308,0,0,0
106,13095,GA,Georgia,Dougherty,Dougherty County Jail,Corizon Health,private,1,2,834,2.39808153477218,2,0,0,2.39808153477218,0,0,0,Corizon Health,private,1,0,846,0,0,0,0,0,0,0,0,Corizon Health/public,private,1,0,872,0,0,0,0,0,0,0,0,public,public,0,0,918,0,0,0,0,0,0,0,0,public,public,0,0,826,0,0,0,0,0,0,0,0,public,public,0,0,767,0,0,0,0,0,0,0,0,public,public,0,0,762,0,0,0,0,0,0,0,0,public,public,0,0,690,0,0,0,0,0,0,0,0,public,public,0,1,678,1.47492625368732,1,0,0,1.47492625368732,0,0,0,public,public,0,0,669,0,0,0,0,0,0,0,0,public,public,0,1,594,1.68350168350168,0,0,1,1.68350168350168,0,0,0,public,public,0,0,603,0,0,0,0,0,0,0,0
107,13121,GA,Georgia,Fulton,Fulton County Jail,Correctional Medical Care,private,1,9,2789,3.22696306920043,,,2,0.717102904266762,,,,Correctional Medical Care,private,1,2,2970,0.673400673400673,0,0,0,0,2,0,,Correctional Medical Care,private,1,5,2269,2.20361392684002,1,0,4,2.20361392684002,0,0,0,Correctional Medical Care/Corizon Health,private,1,8,2431,3.29082682023859,1,0,7,3.29082682023859,0,0,0,Corizon Health,private,1,2,2114,0.946073793755913,1,0,1,0.946073793755913,0,0,0,Corizon Health,private,1,6,2508,2.39234449760766,2,1,3,2.39234449760766,0,0,0,Corizon Health,private,1,5,2487,2.01045436268597,1,0,3,1.60836349014877,0,1,0,Corizon Health,private,1,7,2534,2.76243093922652,5,0,2,2.76243093922652,0,0,0,Corizon Health,private,1,4,2542,1.573564122738,0,0,2,0.786782061369001,0,2,0,Wellpath,private,1,9,2596,3.46687211093991,4,0,5,3.46687211093991,0,0,0,"NaphCare, Inc.",private,1,8,2500,3.2,4,1,3,3.2,0,0,0,"NaphCare, Inc.",private,1,5,2465,2.02839756592292,1,,3,1.62271805273834,,,
108,13135,GA,Georgia,Gwinnett,Gwinnett County Jail,Corizon Health,private,1,0,2691,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,2670,0.374531835205993,0,0,1,0.374531835205993,0,0,0,Corizon Health,private,1,3,2655,1.12994350282486,0,0,3,1.12994350282486,0,0,0,Corizon Health,private,1,2,2590,0.772200772200772,0,1,1,0.772200772200772,0,0,0,Corizon Health,private,1,2,2467,0.810701256586948,1,0,1,0.810701256586948,0,0,0,Corizon Health,private,1,1,2180,0.458715596330275,0,0,1,0.458715596330275,0,0,0,Corizon Health,private,1,2,2184,0.915750915750916,0,0,2,0.915750915750916,0,0,0,Corizon Health,private,1,2,2005,0.997506234413965,0,1,1,0.997506234413965,0,0,0,Wellpath,private,1,1,1983,0.504286434694907,1,0,0,0.504286434694907,0,0,0,Wellpath,private,1,1,2295,0.435729847494553,0,0,1,0.435729847494553,0,0,0,Wellpath,private,1,2,2260,0.88495575221239,,,1,0.442477876106195,,,,Wellpath,private,1,3,2080,1.44230769230769,2,,,0.961538461538461,,,
109,13139,GA,Georgia,Hall,Hall County Detention Center,public,public,0,1,1026,0.974658869395711,0,0,1,0.974658869395711,0,0,0,public,public,0,0,1004,0,0,0,0,0,0,0,0,public,public,0,0,1229,0,0,0,0,0,0,0,0,public,public,0,2,1260,1.58730158730159,1,0,1,1.58730158730159,0,0,0,public,public,0,2,1230,1.6260162601626,0,0,2,1.6260162601626,0,0,0,public,public,0,0,941,0,0,0,0,0,0,0,0,public,public,0,3,933,3.21543408360129,1,0,0,1.07181136120043,0,1,1,public,public,0,0,788,0,0,0,0,0,0,0,0,public,public,0,1,788,1.26903553299492,0,0,1,1.26903553299492,0,0,0,public,public,0,0,943,0,0,0,0,0,0,0,0,public,public,0,1,800,1.25,0,0,1,1.25,0,0,0,public,public,0,2,825,2.42424242424242,0,1,1,2.42424242424242,0,0,0
110,13215,GA,Georgia,Muscogee,Muscogee County Jail,Corizon Health,private,1,0,1200,0,0,0,0,0,0,0,0,Corizon Health,private,1,3,1194,2.51256281407035,0,0,3,2.51256281407035,0,0,0,Corizon Health,private,1,1,1069,0.935453695042095,0,0,1,0.935453695042095,0,0,0,Corizon Health,private,1,2,1099,1.81983621474067,0,0,2,1.81983621474067,0,0,0,Corizon Health,private,1,0,1143,0,0,0,0,0,0,0,0,Wellpath,private,1,3,1132,2.65017667844523,0,0,1,0.88339222614841,0,1,1,Wellpath,private,1,0,1103,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1085,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1010,0,0,0,0,0,0,0,0,Wellpath,private,1,4,1014,3.94477317554241,1,0,3,3.94477317554241,0,0,0,"Wellpath/CorrectHealth, LLC",private,1,0,1107,0,0,0,0,0,0,0,0,"CorrectHealth, LLC",private,1,3,1123,2.67141585040071,1,0,2,2.67141585040071,0,0,0
111,13245,GA,Georgia,Richmond,Charles B. Webster Detention Center,Corizon Health,private,1,3,624,4.80769230769231,1,0,0,1.6025641025641,0,0,2,Corizon Health,private,1,1,615,1.6260162601626,1,0,0,1.6260162601626,0,0,0,Corizon Health,private,1,0,581,0,0,0,0,0,0,0,0,Wellpath,private,1,2,607,3.29489291598023,1,0,0,1.64744645799012,0,1,0,Wellpath,private,1,0,872,0,0,0,0,0,0,0,0,Wellpath,private,1,1,812,1.23152709359606,0,0,1,1.23152709359606,0,0,0,Wellpath,private,1,3,928,3.23275862068966,0,0,3,3.23275862068966,0,0,0,Wellpath,private,1,0,920,0,0,0,0,0,0,0,0,Wellpath,private,1,2,923,2.16684723726977,1,0,1,2.16684723726977,0,0,0,Wellpath,private,1,1,943,1.06044538706257,0,0,1,1.06044538706257,0,0,0,Wellpath,private,1,4,915,4.37158469945355,1,0,2,3.27868852459016,0,1,0,Wellpath,private,1,4,969,4.12796697626419,0,0,4,4.12796697626419,0,0,0
518,13273,GA,Georgia,Terrell,Terrell County Jail,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,,,,,,,,,,,Southern Health Partners,private,1,1,,,0,1,0,,0,0,0,Southern Health Partners,private,1,,,,,,,,,,,,,,,,,,,,,,,
112,16001,ID,Idaho,Ada,Ada County Jail,public,public,0,2,862,2.32018561484919,1,0,1,2.32018561484919,0,0,0,public,public,0,0,879,0,0,0,0,0,0,0,0,public,public,0,0,882,0,0,0,0,0,0,0,0,public,public,0,2,892,2.24215246636771,1,0,1,2.24215246636771,0,0,0,public,public,0,0,838,0,0,0,0,0,0,0,0,public,public,0,0,794,0,0,0,0,0,0,0,0,public,public,0,1,878,1.13895216400911,0,1,0,1.13895216400911,0,0,0,public,public,0,1,869,1.15074798619102,0,0,1,1.15074798619102,0,0,0,public,public,0,2,919,2.17627856365615,2,0,0,2.17627856365615,0,0,0,public,public,0,0,1000,0,0,0,0,0,0,0,0,public,public,0,1,1040,0.961538461538461,0,0,1,0.961538461538461,0,0,0,public,public,0,2,1026,1.94931773879142,0,1,0,0.974658869395711,0,0,1
113,16005,ID,Idaho,Bannock,Bannock County Jail,public,public,0,0,230,0,0,0,0,0,0,0,0,public,public,0,0,219,0,0,0,0,0,0,0,0,Wellpath,private,1,0,213,0,0,0,0,0,0,0,0,Wellpath,private,1,0,230,0,0,0,0,0,0,0,0,Wellpath,private,1,0,232,0,0,0,0,0,0,0,0,Wellpath,private,1,1,227,4.40528634361233,1,0,0,4.40528634361233,0,0,0,Wellpath,private,1,0,215,0,0,0,0,0,0,0,0,Wellpath,private,1,0,246,0,0,0,0,0,0,0,0,Wellpath,private,1,0,248,0,0,0,0,0,0,0,0,Wellpath,private,1,0,284,0,0,0,0,0,0,0,0,Wellpath/Ivy Medical,private,1,1,297,3.36700336700337,0,0,1,3.36700336700337,0,0,0,Ivy Medical,private,1,2,281,7.11743772241993,1,0,1,7.11743772241993,0,0,0
114,16011,ID,Idaho,Bingham,Bingham County Jail,Badger Medical (Idaho),private,1,0,109,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,104,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,99,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,99,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,105,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,98,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,88,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,1,101,9.9009900990099,1,0,0,9.9009900990099,0,0,0,Badger Medical (Idaho),private,1,0,103,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,109,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,99,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,108,0,0,0,0,0,0,0,0
115,16019,ID,Idaho,Bonneville,Bonneville County Jail,Badger Medical (Idaho),private,1,0,238,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,286,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,251,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,289,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,335,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,1,367,2.72479564032698,0,1,0,2.72479564032698,0,0,0,Badger Medical (Idaho),private,1,1,380,2.63157894736842,0,0,0,0,1,0,0,Badger Medical (Idaho),private,1,1,377,2.6525198938992,1,0,0,2.6525198938992,0,0,0,Badger Medical (Idaho),private,1,0,347,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,0,395,0,0,0,0,0,0,0,0,Badger Medical (Idaho),private,1,2,372,5.37634408602151,1,1,0,5.37634408602151,0,0,0,Badger Medical (Idaho),private,1,0,372,0,0,0,0,0,0,0,0
116,16027,ID,Idaho,Canyon,Canyon County Jail,public,public,0,0,589.72,0,0,0,0,0,0,0,0,public,public,0,1,462.63,2.16155459006117,1,0,0,2.16155459006117,0,0,0,public,public,0,2,391.93,5.10295205776542,2,0,0,5.10295205776542,0,0,0,public,public,0,1,389.93,2.56456287025876,1,0,0,2.56456287025876,0,0,0,public,public,0,1,387.11,2.58324507246002,1,0,0,2.58324507246002,0,0,0,public,public,0,0,379.05,0,0,0,0,0,0,0,0,public,public,0,1,389.16,2.56963716723199,0,0,1,2.56963716723199,0,0,0,public,public,0,0,369.19,0,0,0,0,0,0,0,0,public,public,0,0,382.14,0,0,0,0,0,0,0,0,public,public,0,0,401.2,0,0,0,0,0,0,0,0,public,public,0,0,247.09,0,0,0,0,0,0,0,0,public,public,0,0,415,0,0,0,0,0,0,0,0
